TrH2_TrispH2_004461-RA	HoiH23_PlH23_009112-RA
Tadh_TriadG55133	Hhon_g07209.t1
Tadh_TriadG55133	TrH2_TrispH2_011101
HoiH23_PlH23_004413	Hhon_g07210.t1
HoiH23_PlH23_004413	Tadh_TriadG55131
HoiH23_PlH23_004413	TrH2_TrispH2_011102
Hhon_g07210.t1	TrH2_TrispH2_011102
Tadh_TriadG55131	Hhon_g07210.t1
Tadh_TriadG55131	TrH2_TrispH2_011102
Tadh_TriadG55130	TrH2_TrispH2_011103
Tadh_TriadG55130	Hhon_g07211.t1
Hhon_g07211.t1	TrH2_TrispH2_011103
HoiH23_PlH23_004414	Tadh_TriadG55130
HoiH23_PlH23_004414	TrH2_TrispH2_011103
HoiH23_PlH23_004414	Hhon_g07211.t1
Hhon_g07215.t1	TrH2_TrispH2_009994
HoiH23_PlH23_004418	TrH2_TrispH2_009994
HoiH23_PlH23_004418	Tadh_TriadG35755
HoiH23_PlH23_004418	Hhon_g07215.t1
Tadh_TriadG35755	TrH2_TrispH2_009994
Tadh_TriadG35755	Hhon_g07215.t1
Tadh_TriadG24696	TrH2_TrispH2_009992
Tadh_TriadG24696	Hhon_g07217.t1
HoiH23_PlH23_004420	Tadh_TriadG24696
HoiH23_PlH23_004420	TrH2_TrispH2_009992
HoiH23_PlH23_004420	Hhon_g07217.t1
Hhon_g07217.t1	TrH2_TrispH2_009992
Tadh_TriadG23904	TrH2_TrispH2_009991
Tadh_TriadG23904	Hhon_g07218.t1
HoiH23_PlH23_004421	Tadh_TriadG23904
HoiH23_PlH23_004421	TrH2_TrispH2_009991
HoiH23_PlH23_004421	Hhon_g07218.t1
Hhon_g07218.t1	TrH2_TrispH2_009991
Hhon_g07221.t1	TrH2_TrispH2_009988
Tadh_TriadG55121	Hhon_g07221.t1
Tadh_TriadG55121	TrH2_TrispH2_009988
HoiH23_PlH23_004424	Hhon_g07221.t1
HoiH23_PlH23_004424	Tadh_TriadG55121
HoiH23_PlH23_004424	TrH2_TrispH2_009988
Tadh_TriadG55120	TrH2_TrispH2_009987
Tadh_TriadG55120	Hhon_g07222.t1
HoiH23_PlH23_004425	Tadh_TriadG55120
HoiH23_PlH23_004425	TrH2_TrispH2_009987
HoiH23_PlH23_004425	Hhon_g07222.t1
Hhon_g07222.t1	TrH2_TrispH2_009987
Tadh_TriadG24254	TrH2_TrispH2_009986
Tadh_TriadG24254	Hhon_g07223.t1
Hhon_g07223.t1	TrH2_TrispH2_009986
HoiH23_PlH23_004427	Tadh_TriadG24254
HoiH23_PlH23_004427	TrH2_TrispH2_009986
HoiH23_PlH23_004427	Hhon_g07223.t1
HoiH23_PlH23_004434	TrH2_TrispH2_009980
HoiH23_PlH23_004434	Tadh_wf_g3896
HoiH23_PlH23_004434	Hhon_g07230.t1
Tadh_wf_g3896	TrH2_TrispH2_009980
Tadh_wf_g3896	Hhon_g07230.t1
Hhon_g07230.t1	TrH2_TrispH2_009980
HoiH23_PlH23_004435	Tadh_TriadG23407
HoiH23_PlH23_004435	TrH2_TrispH2_009979
HoiH23_PlH23_004435	Hhon_g07231.t1
Tadh_TriadG23407	TrH2_TrispH2_009979
Tadh_TriadG23407	Hhon_g07231.t1
Hhon_g07231.t1	TrH2_TrispH2_009979
Tadh_TriadG24415	TrH2_TrispH2_009977
Tadh_TriadG24415	Hhon_g07233.t1
Hhon_g07233.t1	TrH2_TrispH2_009977
HoiH23_PlH23_004437	TrH2_TrispH2_009977
HoiH23_PlH23_004437	Tadh_TriadG24415
HoiH23_PlH23_004437	Hhon_g07233.t1
Tadh_TriadG51225	Hhon_g10782.t1
Hhon_g10782.t1	TrH2_TrispH2_009270
Tadh_TriadG60337	Hhon_g10782.t1
Tadh_TriadG60337	TrH2_TrispH2_009270
Tadh_TriadG60336	Hhon_g10782.t1
HoiH23_PlH23_010332	Tadh_TriadG60337
HoiH23_PlH23_010332	Tadh_TriadG60336
HoiH23_PlH23_010332	Tadh_TriadG51225
HoiH23_PlH23_010332	TrH2_TrispH2_009270
HoiH23_PlH23_010332	Hhon_g10782.t1
HoiH23_PlH23_010333	Hhon_g10783.t1
HoiH23_PlH23_010333	Tadh_TriadG60335
HoiH23_PlH23_010333	TrH2_TrispH2_011235
Hhon_g10783.t1	TrH2_TrispH2_011235
Tadh_TriadG60335	Hhon_g10783.t1
Tadh_TriadG60335	TrH2_TrispH2_011235
Tadh_TriadG30878	TrH2_TrispH2_011234
Tadh_TriadG30878	Hhon_g10784.t1
Hhon_g10784.t1	TrH2_TrispH2_011234
Tadh_TriadG34415	Hhon_g10784.t1
HoiH23_PlH23_010334	Tadh_TriadG34415
HoiH23_PlH23_010334	Tadh_TriadG30878
HoiH23_PlH23_010334	TrH2_TrispH2_011234
HoiH23_PlH23_010334	Hhon_g10784.t1
HoiH23_PlH23_011158	Hhon_g07236.t1
HoiH23_PlH23_011159	Hhon_g07237.t1
HoiH23_PlH23_011160	Hhon_g07238.t1
HoiH23_PlH23_001923	TrH2_TrispH2_002316
HoiH23_PlH23_001923	Tadh_TriadG20995
HoiH23_PlH23_001923	Hhon_g01523.t1
Tadh_TriadG20995	TrH2_TrispH2_002316
Tadh_TriadG20995	Hhon_g01523.t1
Hhon_g01523.t1	TrH2_TrispH2_002316
HoiH23_PlH23_001924	Tadh_TriadG53612
HoiH23_PlH23_001924	TrH2_TrispH2_002317
HoiH23_PlH23_001924	Hhon_g01522.t1
Hhon_g01522.t1	TrH2_TrispH2_002317
Tadh_TriadG53612	Hhon_g01522.t1
Tadh_TriadG53612	TrH2_TrispH2_002317
Hhon_g01519.t1	TrH2_TrispH2_002321
Tadh_TriadG53617	TrH2_TrispH2_002321
Tadh_TriadG53617	Hhon_g01519.t1
HoiH23_PlH23_001928	TrH2_TrispH2_002321
HoiH23_PlH23_001928	Tadh_TriadG53617
HoiH23_PlH23_001928	Hhon_g01519.t1
Tadh_TriadG53619	TrH2_TrispH2_002323
Tadh_TriadG53619	Hhon_g01517.t1
HoiH23_PlH23_001930	TrH2_TrispH2_002323
HoiH23_PlH23_001930	Tadh_TriadG53619
HoiH23_PlH23_001930	Hhon_g01517.t1
Hhon_g01517.t1	TrH2_TrispH2_002323
HoiH23_PlH23_001931	TrH2_TrispH2_002324
HoiH23_PlH23_001931	Tadh_TriadG53620
HoiH23_PlH23_001931	Hhon_g01516.t1
Hhon_g01516.t1	TrH2_TrispH2_002324
Tadh_TriadG53620	Hhon_g01516.t1
Tadh_TriadG53620	TrH2_TrispH2_002324
HoiH23_PlH23_001933	TrH2_TrispH2_002326
HoiH23_PlH23_001934	Hhon_g01513.t1
HoiH23_PlH23_001934	TrH2_TrispH2_002327
Hhon_g01513.t1	TrH2_TrispH2_002327
Hhon_g01512.t1	TrH2_TrispH2_002328
HoiH23_PlH23_001935	Hhon_g01512.t1
HoiH23_PlH23_001935	TrH2_TrispH2_002328
Hhon_g01509.t1	TrH2_TrispH2_002329
Hhon_g01509.t1	TrH2_TrispH2_002330
HoiH23_PlH23_001937	Hhon_g01509.t1
HoiH23_PlH23_001937	TrH2_TrispH2_002330
HoiH23_PlH23_001937	Tadh_TriadG21225
Tadh_TriadG21225	TrH2_TrispH2_002329
Tadh_TriadG21225	Hhon_g01509.t1
HoiH23_PlH23_001936	Hhon_g01510.t1
Hhon_g01508.t1	TrH2_TrispH2_012130
Hhon_g01508.t1	TrH2_TrispH2_002331
Tadh_TriadG53627	Hhon_g01508.t1
Tadh_TriadG53627	TrH2_TrispH2_012130
HoiH23_PlH23_001938	Hhon_g01508.t1
HoiH23_PlH23_001938	TrH2_TrispH2_012130
HoiH23_PlH23_001938	Tadh_TriadG53627
HoiH23_PlH23_001938	TrH2_TrispH2_002331
Tadh_TriadG53629	Hhon_g01506.t1
Tadh_TriadG53629	TrH2_TrispH2_002332
Hhon_g01506.t1	TrH2_TrispH2_002332
HoiH23_PlH23_001940	Tadh_TriadG53629
HoiH23_PlH23_001940	TrH2_TrispH2_002332
HoiH23_PlH23_001940	Hhon_g01506.t1
HoiH23_PlH23_001941	Hhon_g01505.t1
HoiH23_PlH23_001941	TrH2_TrispH2_002334
HoiH23_PlH23_001941	Tadh_TriadG21042
Hhon_g01505.t1	TrH2_TrispH2_002334
Tadh_TriadG21042	Hhon_g01505.t1
Tadh_TriadG21042	TrH2_TrispH2_002334
Tadh_TriadG53631	TrH2_TrispH2_002336
Tadh_TriadG53631	Hhon_g01504.t1
Hhon_g01504.t1	TrH2_TrispH2_002336
HoiH23_PlH23_001942	TrH2_TrispH2_002336
HoiH23_PlH23_001942	Tadh_TriadG53631
HoiH23_PlH23_001942	Hhon_g01504.t1
Hhon_g01503.t1	TrH2_TrispH2_002335
Tadh_TriadG53632	Hhon_g01503.t1
Tadh_TriadG53632	TrH2_TrispH2_002335
HoiH23_PlH23_001943	Hhon_g01503.t1
HoiH23_PlH23_001943	Tadh_TriadG53632
HoiH23_PlH23_001943	TrH2_TrispH2_002335
Tadh_TriadG53636	TrH2_TrispH2_002340
Tadh_TriadG53636	Hhon_g01499.t1
HoiH23_PlH23_001947	Tadh_TriadG53636
HoiH23_PlH23_001947	TrH2_TrispH2_002340
HoiH23_PlH23_001947	Hhon_g01499.t1
Hhon_g01499.t1	TrH2_TrispH2_002340
HoiH23_PlH23_001959	Hhon_g01487.t1
HoiH23_PlH23_001959	Tadh_TriadG53648
HoiH23_PlH23_001959	TrH2_TrispH2_002351
Tadh_TriadG53648	Hhon_g01487.t1
Tadh_TriadG53648	TrH2_TrispH2_002351
Hhon_g01487.t1	TrH2_TrispH2_002351
Tadh_TriadG20616	Hhon_g01484.t1
Tadh_TriadG20616	TrH2_TrispH2_002355
Hhon_g01484.t1	TrH2_TrispH2_002355
HoiH23_PlH23_001962	Tadh_TriadG20616
HoiH23_PlH23_001962	TrH2_TrispH2_002355
HoiH23_PlH23_001962	Hhon_g01484.t1
Tadh_TriadG53651	TrH2_TrispH2_002356
Tadh_TriadG53651	Hhon_g01483.t1
HoiH23_PlH23_001963	TrH2_TrispH2_002356
HoiH23_PlH23_001963	Tadh_TriadG53651
HoiH23_PlH23_001963	Hhon_g01483.t1
Hhon_g01483.t1	TrH2_TrispH2_002356
Hhon_g01481.t1	TrH2_TrispH2_002358
Tadh_TriadG21611	Hhon_g01481.t1
Tadh_TriadG21611	TrH2_TrispH2_002358
HoiH23_PlH23_001965	Hhon_g01481.t1
HoiH23_PlH23_001965	TrH2_TrispH2_002358
HoiH23_PlH23_001965	Tadh_TriadG21611
Tadh_TriadG35520	TrH2_TrispH2_005966
Tadh_TriadG35520	Hhon_g01478.t1
Hhon_g01478.t1	TrH2_TrispH2_005966
HoiH23_PlH23_001968	TrH2_TrispH2_005966
HoiH23_PlH23_001968	Tadh_TriadG35520
HoiH23_PlH23_001968	Hhon_g01478.t1
Tadh_TriadG53657	TrH2_TrispH2_005967
Tadh_TriadG53657	Hhon_g01477.t1
HoiH23_PlH23_001969	Tadh_TriadG53657
HoiH23_PlH23_001969	TrH2_TrispH2_005967
HoiH23_PlH23_001969	Hhon_g01477.t1
Hhon_g01477.t1	TrH2_TrispH2_005967
Tadh_TriadG20411	TrH2_TrispH2_005969
Tadh_TriadG20411	Hhon_g01475.t1
Hhon_g01475.t1	TrH2_TrispH2_005969
HoiH23_PlH23_001971	Tadh_TriadG20411
HoiH23_PlH23_001971	TrH2_TrispH2_005969
HoiH23_PlH23_001971	Hhon_g01475.t1
HoiH23_PlH23_001974	Hhon_g01472.t1
HoiH23_PlH23_001974	TrH2_TrispH2_005973
HoiH23_PlH23_001974	Tadh_TriadG20607
Hhon_g01472.t1	TrH2_TrispH2_005973
Tadh_TriadG20607	Hhon_g01472.t1
Tadh_TriadG20607	TrH2_TrispH2_005973
HoiH23_PlH23_001975	Tadh_TriadG53663
HoiH23_PlH23_001975	Hhon_g01471.t1
HoiH23_PlH23_001975	TrH2_TrispH2_005974
Tadh_TriadG53663	TrH2_TrispH2_005974
Tadh_TriadG53663	Hhon_g01471.t1
Hhon_g01471.t1	TrH2_TrispH2_005974
Tadh_wf_g2427	Hhon_g01470.t1
Tadh_wf_g2427	TrH2_TrispH2_005975
Hhon_g01470.t1	TrH2_TrispH2_005975
HoiH23_PlH23_001976	Tadh_wf_g2427
HoiH23_PlH23_001976	TrH2_TrispH2_005975
HoiH23_PlH23_001976	Hhon_g01470.t1
HoiH23_PlH23_001977	Hhon_g01469.t1
HoiH23_PlH23_001977	TrH2_TrispH2_005976
HoiH23_PlH23_001977	Tadh_TriadG53665
Hhon_g01469.t1	TrH2_TrispH2_005976
Tadh_TriadG53665	Hhon_g01469.t1
Tadh_TriadG53665	TrH2_TrispH2_005976
Tadh_TriadG53666	TrH2_TrispH2_005977
Tadh_TriadG53666	Hhon_g01468.t1
HoiH23_PlH23_001978	Tadh_TriadG53666
HoiH23_PlH23_001978	TrH2_TrispH2_005977
HoiH23_PlH23_001978	Hhon_g01468.t1
Hhon_g01468.t1	TrH2_TrispH2_005977
Tadh_TriadG53667	TrH2_TrispH2_005978
Tadh_TriadG53667	Hhon_g01467.t1
Hhon_g01467.t1	TrH2_TrispH2_005978
HoiH23_PlH23_001979	Tadh_TriadG53667
HoiH23_PlH23_001979	TrH2_TrispH2_005978
HoiH23_PlH23_001979	Hhon_g01467.t1
Hhon_g01464.t1	TrH2_TrispH2_005981
Tadh_TriadG21244	Hhon_g01464.t1
Tadh_TriadG21244	TrH2_TrispH2_005981
HoiH23_PlH23_001981	Hhon_g01464.t1
HoiH23_PlH23_001981	Tadh_TriadG21244
HoiH23_PlH23_001981	TrH2_TrispH2_005981
Tadh_wf_g11886	Hhon_g01461.t1
Hhon_g01461.t1	TrH2_TrispH2_005984
Tadh_TriadG53673	Hhon_g01461.t1
Tadh_TriadG53673	TrH2_TrispH2_005984
HoiH23_PlH23_001983	TrH2_TrispH2_005984
HoiH23_PlH23_001983	Tadh_wf_g11886
HoiH23_PlH23_001983	Tadh_TriadG53673
HoiH23_PlH23_001983	Hhon_g01461.t1
HoiH23_PlH23_001984	TrH2_TrispH2_005985
HoiH23_PlH23_001984	Tadh_TriadG20850
HoiH23_PlH23_001984	Hhon_g01460.t1
Hhon_g01460.t1	TrH2_TrispH2_005985
Tadh_TriadG20850	Hhon_g01460.t1
Tadh_TriadG20850	TrH2_TrispH2_005985
Tadh_TriadG20606	TrH2_TrispH2_005991
Tadh_TriadG20606	Hhon_g01455.t1
HoiH23_PlH23_001989	Tadh_TriadG20606
HoiH23_PlH23_001989	TrH2_TrispH2_005991
HoiH23_PlH23_001989	Hhon_g01455.t1
Hhon_g01455.t1	TrH2_TrispH2_005991
Tadh_TriadG9810	Hhon_g02781.t1
Hhon_g02781.t1	TrH2_TrispH2_002486
Hhon_g02781.t1	TrH2_TrispH2_006018
HoiH23_PlH23_001990	TrH2_TrispH2_006018
HoiH23_PlH23_001990	Hhon_g01454.t1
HoiH23_PlH23_001990	Tadh_TriadG54386
Tadh_TriadG63713	Hhon_g02781.t1
Hhon_g01454.t1	TrH2_TrispH2_006018
HoiH23_PlH23_006214	Tadh_TriadG9810
HoiH23_PlH23_006214	TrH2_TrispH2_002486
HoiH23_PlH23_006214	Hhon_g02781.t1
HoiH23_PlH23_006214	Tadh_TriadG63713
Tadh_TriadG54386	Hhon_g01454.t1
Hhon_g09838.t1	TrH2_TrispH2_008689
Hhon_g10758.t1	Hhon_g09838.t1
Hhon_g10758.t1	TrH2_TrispH2_008689
HoiH23_PlH23_007834	Hhon_g09838.t1
HoiH23_PlH23_007834	Hhon_g10758.t1
HoiH23_PlH23_007834	Tadh_TriadG56774
HoiH23_PlH23_007834	TrH2_TrispH2_008689
Tadh_TriadG56774	Hhon_g09838.t1
Tadh_TriadG56774	Hhon_g10758.t1
Tadh_TriadG56774	TrH2_TrispH2_008689
Hhon_g10757.t1	Hhon_g09837.t1
Hhon_g10757.t1	TrH2_TrispH2_008688
HoiH23_PlH23_007835	Hhon_g10757.t1
HoiH23_PlH23_007835	Hhon_g09837.t1
HoiH23_PlH23_007835	Tadh_TriadG56775
HoiH23_PlH23_007835	TrH2_TrispH2_008688
Hhon_g09837.t1	TrH2_TrispH2_008688
Tadh_TriadG56775	Hhon_g10757.t1
Tadh_TriadG56775	Hhon_g09837.t1
Tadh_TriadG56775	TrH2_TrispH2_008688
Hhon_g10756.t1	Hhon_g09836.t1
Hhon_g10756.t1	TrH2_TrispH2_008687
Hhon_g09836.t1	TrH2_TrispH2_008687
Tadh_TriadG56776	Hhon_g10756.t1
Tadh_TriadG56776	Hhon_g09836.t1
Tadh_TriadG56776	TrH2_TrispH2_008687
HoiH23_PlH23_007836	Hhon_g10756.t1
HoiH23_PlH23_007836	Hhon_g09836.t1
HoiH23_PlH23_007836	TrH2_TrispH2_008687
HoiH23_PlH23_007836	Tadh_TriadG56776
Tadh_TriadG56778	TrH2_TrispH2_008685
Tadh_TriadG56777	TrH2_TrispH2_008686
HoiH23_PlH23_007837	Hhon_g09835.t1
Tadh_TriadG56779	TrH2_TrispH2_008684
Tadh_TriadG56779	Hhon_g09834.t1
HoiH23_PlH23_007838	TrH2_TrispH2_008684
HoiH23_PlH23_007838	Tadh_TriadG56779
HoiH23_PlH23_007838	Hhon_g09834.t1
HoiH23_PlH23_007838	TrH2_TrispH2_009238
HoiH23_PlH23_007838	Tadh_TriadG51561
Hhon_g09834.t1	TrH2_TrispH2_008684
Hhon_g09834.t1	TrH2_TrispH2_009238
Tadh_TriadG51561	TrH2_TrispH2_009238
Tadh_TriadG51561	Hhon_g09834.t1
HoiH23_PlH23_007841	Hhon_g09831.t1
HoiH23_PlH23_007841	Tadh_TriadG26016
HoiH23_PlH23_007841	TrH2_TrispH2_008682
Tadh_TriadG26016	Hhon_g09831.t1
Tadh_TriadG26016	TrH2_TrispH2_008682
Hhon_g09831.t1	TrH2_TrispH2_008682
HoiH23_PlH23_007844	TrH2_TrispH2_008678
HoiH23_PlH23_007844	Tadh_TriadG56784
HoiH23_PlH23_007844	Hhon_g09829.t1
Hhon_g09829.t1	TrH2_TrispH2_008678
Tadh_TriadG56784	TrH2_TrispH2_008678
Tadh_TriadG56784	Hhon_g09829.t1
Hhon_g09828.t1	TrH2_TrispH2_008679
Tadh_TriadG12969	Hhon_g09828.t1
Tadh_TriadG12969	TrH2_TrispH2_008679
Tadh_TriadG56927	TrH2_TrispH2_003772
HoiH23_PlH23_007845	Hhon_g09828.t1
HoiH23_PlH23_007845	Tadh_TriadG12969
HoiH23_PlH23_007845	TrH2_TrispH2_008679
HoiH23_PlH23_007847	Hhon_g09826.t1
Tadh_TriadG26083	TrH2_TrispH2_008675
Tadh_TriadG26083	Hhon_g09825.t1
Hhon_g09825.t1	TrH2_TrispH2_008675
HoiH23_PlH23_007848	TrH2_TrispH2_008675
HoiH23_PlH23_007848	Tadh_TriadG26083
HoiH23_PlH23_007848	Hhon_g09825.t1
Hhon_g09819.t1	TrH2_TrispH2_004016
HoiH23_PlH23_006545	Hhon_g09819.t1
HoiH23_PlH23_006545	TrH2_TrispH2_004016
HoiH23_PlH23_006545	Tadh_TriadG21588
Tadh_TriadG21588	Hhon_g09819.t1
Tadh_TriadG21588	TrH2_TrispH2_004016
Tadh_TriadG53296	Hhon_g09818.t1
HoiH23_PlH23_006546	Tadh_TriadG53296
HoiH23_PlH23_006546	TrH2_TrispH2_004018
HoiH23_PlH23_006546	Hhon_g09818.t1
HoiH23_PlH23_006546	Tadh_TriadG53295
Tadh_TriadG53295	Hhon_g09818.t1
Tadh_TriadG53295	TrH2_TrispH2_004018
Hhon_g09818.t1	TrH2_TrispH2_004018
HoiH23_PlH23_006549	Hhon_g09815.t1
HoiH23_PlH23_006549	TrH2_TrispH2_004020
HoiH23_PlH23_006549	Tadh_wf_g2050
Tadh_wf_g2050	TrH2_TrispH2_004020
Tadh_wf_g2050	Hhon_g09815.t1
Hhon_g09815.t1	TrH2_TrispH2_004020
Tadh_TriadG21554	TrH2_TrispH2_009348
Tadh_TriadG21554	Hhon_g09813.t1
Hhon_g09813.t1	TrH2_TrispH2_009348
HoiH23_PlH23_006551	Tadh_TriadG21554
HoiH23_PlH23_006551	TrH2_TrispH2_009348
HoiH23_PlH23_006551	Hhon_g09813.t1
Hhon_g09811.t1	TrH2_TrispH2_009346
HoiH23_PlH23_006553	Hhon_g09811.t1
HoiH23_PlH23_006553	Tadh_TriadG53301
HoiH23_PlH23_006553	TrH2_TrispH2_009346
Tadh_TriadG53301	Hhon_g09811.t1
Tadh_TriadG53301	TrH2_TrispH2_009346
HoiH23_PlH23_006558	Tadh_TriadG53305
HoiH23_PlH23_006558	TrH2_TrispH2_009341
Tadh_TriadG53305	TrH2_TrispH2_009341
HoiH23_PlH23_006561	TrH2_TrispH2_009338
HoiH23_PlH23_006563	TrH2_TrispH2_009336
HoiH23_PlH23_006563	Tadh_TriadG20649
Tadh_TriadG20649	TrH2_TrispH2_009336
Tadh_TriadG16471	TrH2_TrispH2_009335
HoiH23_PlH23_006564	Tadh_TriadG16471
HoiH23_PlH23_006564	TrH2_TrispH2_009335
Tadh_TriadG20881	TrH2_TrispH2_009334
HoiH23_PlH23_006565	Tadh_TriadG20881
HoiH23_PlH23_006565	TrH2_TrispH2_009334
HoiH23_PlH23_006570	TrH2_TrispH2_009329
HoiH23_PlH23_006570	Tadh_TriadG21030
Tadh_TriadG21030	TrH2_TrispH2_009329
Tadh_TriadG53318	TrH2_TrispH2_009327
Tadh_TriadG51558	TrH2_TrispH2_009235
Tadh_TriadG51558	Hhon_g02059.t1
HoiH23_PlH23_010001	TrH2_TrispH2_009235
HoiH23_PlH23_010001	Tadh_TriadG51558
HoiH23_PlH23_010001	TrH2_TrispH2_009239
HoiH23_PlH23_010001	Tadh_TriadG51560
HoiH23_PlH23_010001	TrH2_TrispH2_009237
HoiH23_PlH23_010001	Tadh_TriadG51562
HoiH23_PlH23_010001	TrH2_TrispH2_009243
HoiH23_PlH23_010001	Tadh_wf_g307
HoiH23_PlH23_010001	Hhon_g02059.t1
Tadh_TriadG51560	Hhon_g02059.t1
Tadh_TriadG51560	TrH2_TrispH2_009237
Tadh_TriadG51562	Hhon_g02059.t1
Tadh_TriadG51562	TrH2_TrispH2_009239
Tadh_wf_g307	Hhon_g02059.t1
Tadh_wf_g307	TrH2_TrispH2_009243
Hhon_g02059.t1	TrH2_TrispH2_009235
Hhon_g02059.t1	TrH2_TrispH2_009239
Hhon_g02059.t1	TrH2_TrispH2_009237
Hhon_g02059.t1	TrH2_TrispH2_009243
HoiH23_PlH23_010002	Hhon_g02060.t1
HoiH23_PlH23_010002	Tadh_TriadG51565
HoiH23_PlH23_010002	TrH2_TrispH2_009242
HoiH23_PlH23_010002	TrH2_TrispH2_009241
HoiH23_PlH23_010002	Tadh_TriadG51564
Tadh_TriadG51565	Hhon_g02061.t1
Tadh_TriadG51565	Hhon_g02060.t1
Tadh_TriadG51565	TrH2_TrispH2_009242
Tadh_TriadG51564	TrH2_TrispH2_009241
Tadh_TriadG51564	Hhon_g02061.t1
Hhon_g02061.t1	TrH2_TrispH2_009242
Hhon_g02061.t1	TrH2_TrispH2_009241
Hhon_g02060.t1	TrH2_TrispH2_009242
HoiH23_PlH23_010003	Hhon_g02062.t1
Hhon_g02064.t1	TrH2_TrispH2_009234
Tadh_TriadG51557	Hhon_g02064.t1
Tadh_TriadG51557	TrH2_TrispH2_009234
HoiH23_PlH23_010004	Hhon_g02064.t1
HoiH23_PlH23_010004	Tadh_TriadG51557
HoiH23_PlH23_010004	TrH2_TrispH2_009234
HoiH23_PlH23_010005	Hhon_g02065.t1
Hhon_g02066.t1	TrH2_TrispH2_009077
HoiH23_PlH23_010006	TrH2_TrispH2_009077
HoiH23_PlH23_010006	Hhon_g02066.t1
HoiH23_PlH23_010006	Tadh_TriadG51555
Tadh_TriadG51555	TrH2_TrispH2_009077
Tadh_TriadG51555	Hhon_g02066.t1
Hhon_g11625.t1	TrH2_TrispH2_009485
Tadh_TriadG60580	Hhon_g11625.t1
Tadh_TriadG60580	TrH2_TrispH2_009485
HoiH23_PlH23_009890	Hhon_g11625.t1
HoiH23_PlH23_009890	TrH2_TrispH2_009485
HoiH23_PlH23_009890	Tadh_TriadG60580
HoiH23_PlH23_009892	Hhon_g11623.t1
HoiH23_PlH23_009892	TrH2_TrispH2_009487
HoiH23_PlH23_009892	Tadh_TriadG1695
Hhon_g11623.t1	TrH2_TrispH2_009487
Tadh_TriadG1695	Hhon_g11623.t1
Tadh_TriadG1695	TrH2_TrispH2_009487
Tadh_TriadG60583	TrH2_TrispH2_009488
Tadh_TriadG60583	Hhon_g11761.t1
Hhon_g11761.t1	TrH2_TrispH2_009488
HoiH23_PlH23_009893	Tadh_TriadG60583
HoiH23_PlH23_009893	TrH2_TrispH2_009488
HoiH23_PlH23_009893	Hhon_g11761.t1
Hhon_g07025.t1	TrH2_TrispH2_009489
Tadh_TriadG31065	Hhon_g07025.t1
Tadh_TriadG31065	TrH2_TrispH2_009489
HoiH23_PlH23_009894	Hhon_g07025.t1
HoiH23_PlH23_009894	Tadh_TriadG31065
HoiH23_PlH23_009894	TrH2_TrispH2_009489
Tadh_TriadG60586	TrH2_TrispH2_009491
Tadh_TriadG60586	Hhon_g07023.t1
HoiH23_PlH23_009896	Tadh_TriadG60586
HoiH23_PlH23_009896	TrH2_TrispH2_009491
HoiH23_PlH23_009896	Hhon_g07023.t1
Hhon_g07023.t1	TrH2_TrispH2_009491
Hhon_g07021.t1	TrH2_TrispH2_009492
Tadh_TriadG60588	TrH2_TrispH2_009492
Tadh_TriadG60588	Hhon_g07021.t1
HoiH23_PlH23_009898	TrH2_TrispH2_009492
HoiH23_PlH23_009898	Tadh_TriadG60588
HoiH23_PlH23_009898	Hhon_g07021.t1
HoiH23_PlH23_011460	Hhon_g08654.t1
Hhon_g08653.t1	TrH2_TrispH2_009655
HoiH23_PlH23_011462	Hhon_g09142.t1
HoiH23_PlH23_011462	Hhon_g08653.t1
HoiH23_PlH23_011462	TrH2_TrispH2_009655
HoiH23_PlH23_011462	Tadh_TriadG60634
Tadh_TriadG60634	Hhon_g09142.t1
Tadh_TriadG60634	Hhon_g08653.t1
Tadh_TriadG60634	TrH2_TrispH2_009655
Hhon_g09142.t1	Hhon_g08653.t1
Hhon_g09142.t1	TrH2_TrispH2_009655
Tadh_TriadG49643	TrH2_TrispH2_003143
HoiH23_PlH23_008730	TrH2_TrispH2_003143
HoiH23_PlH23_008730	Tadh_TriadG49643
HoiH23_PlH23_008731	Hhon_g03723.t1
HoiH23_PlH23_008731	Tadh_TriadG51821
HoiH23_PlH23_008731	TrH2_TrispH2_003142
Tadh_TriadG51821	Hhon_g03723.t1
Tadh_TriadG51821	TrH2_TrispH2_003142
Hhon_g03723.t1	TrH2_TrispH2_003142
Tadh_TriadG51819	TrH2_TrispH2_003140
Tadh_TriadG51819	Hhon_g03725.t1
Hhon_g03725.t1	TrH2_TrispH2_003140
HoiH23_PlH23_008733	Tadh_TriadG51819
HoiH23_PlH23_008733	TrH2_TrispH2_003140
HoiH23_PlH23_008733	Hhon_g03725.t1
Tadh_TriadG51818	TrH2_TrispH2_003139
HoiH23_PlH23_008734	Tadh_TriadG51818
HoiH23_PlH23_008734	TrH2_TrispH2_003139
HoiH23_PlH23_008737	Tadh_TriadG20128
HoiH23_PlH23_008737	TrH2_TrispH2_003136
HoiH23_PlH23_008737	Hhon_g03729.t1
Hhon_g03729.t1	TrH2_TrispH2_003136
Tadh_TriadG20128	Hhon_g03729.t1
Tadh_TriadG20128	TrH2_TrispH2_003136
HoiH23_PlH23_008740	Hhon_g03732.t1
HoiH23_PlH23_008740	Tadh_wf_g558
HoiH23_PlH23_008740	TrH2_TrispH2_003133
Hhon_g03732.t1	TrH2_TrispH2_003133
