Cragig_G12931	Procro_g24553
Cragig_G32826	Procro_g31034
Cragig_G32826	Procro_g24899
Cragig_G32826	Procro_g43206
Cragig_G32826	Procro_g2897
Cragig_G32826	Procro_g42602
Cragig_G32826	Procro_g30753
Cragig_G32826	Procro_g13104
Cragig_G32826	Procro_g3116
Cragig_G32826	Procro_g19707
Cragig_G32826	Procro_g23203
Cragig_G32826	Procro_g31788
Cragig_G32826	Procro_g30085
Cragig_G32826	Procro_g37237
Cragig_G32826	Procro_g31764
Cragig_G32826	Procro_g35192
Cragig_G32826	Procro_g13376
Cragig_G32826	Procro_g22876
Cragig_G32826	Procro_g29066
Cragig_G32826	Procro_g27235
Cragig_G32826	Procro_g11954
Cragig_G32826	Procro_g42441
Cragig_G34461	Procro_g42441
Cragig_G33332	Procro_g42441
Cragig_G9490	Procro_g42441
Cragig_G34461	Procro_g34763
Cragig_G33332	Procro_g34763
Cragig_G9490	Procro_g34763
Cragig_G34461	Procro_g13376
Cragig_G33332	Procro_g13376
Cragig_G9490	Procro_g13376
Cragig_G34461	Procro_g11954
Cragig_G33332	Procro_g11954
Cragig_G9490	Procro_g11954
Cragig_G34461	Procro_g24819
Cragig_G33332	Procro_g24819
Cragig_G9490	Procro_g24819
Cragig_G34461	Procro_g24899
Cragig_G33332	Procro_g24899
Cragig_G9490	Procro_g24899
Cragig_G34461	Procro_g2897
Cragig_G33332	Procro_g2897
Cragig_G9490	Procro_g2897
Cragig_G34461	Procro_g35192
Cragig_G33332	Procro_g35192
Cragig_G9490	Procro_g35192
Cragig_G34461	Procro_g3116
Cragig_G33332	Procro_g3116
Cragig_G9490	Procro_g3116
Cragig_G34461	Procro_g5262
Cragig_G33332	Procro_g5262
Cragig_G9490	Procro_g5262
Cragig_G34461	Procro_g13104
Cragig_G33332	Procro_g13104
Cragig_G9490	Procro_g13104
Cragig_G34461	Procro_g37237
Cragig_G33332	Procro_g37237
Cragig_G9490	Procro_g37237
Cragig_G34461	Procro_g31079
Cragig_G33332	Procro_g31079
Cragig_G9490	Procro_g31079
Cragig_G34461	Procro_g31034
Cragig_G33332	Procro_g31034
Cragig_G9490	Procro_g31034
Cragig_G34461	Procro_g42602
Cragig_G33332	Procro_g42602
Cragig_G9490	Procro_g42602
Cragig_G34461	Procro_g43206
Cragig_G33332	Procro_g43206
Cragig_G9490	Procro_g43206
Cragig_G34461	Procro_g30753
Cragig_G33332	Procro_g30753
Cragig_G9490	Procro_g30753
Cragig_G34461	Procro_g22876
Cragig_G33332	Procro_g22876
Cragig_G9490	Procro_g22876
Cragig_G34461	Procro_g31788
Cragig_G34461	Procro_g30085
Cragig_G33332	Procro_g31788
Cragig_G33332	Procro_g30085
Cragig_G9490	Procro_g31788
Cragig_G9490	Procro_g30085
Cragig_G34461	Procro_g31764
Cragig_G33332	Procro_g31764
Cragig_G9490	Procro_g31764
Cragig_G34461	Procro_g30739
Cragig_G33332	Procro_g30739
Cragig_G9490	Procro_g30739
Cragig_G34461	Procro_g29603
Cragig_G33332	Procro_g29603
Cragig_G9490	Procro_g29603
Cragig_G34461	Procro_g19707
Cragig_G33332	Procro_g19707
Cragig_G9490	Procro_g19707
Cragig_G34461	Procro_g29066
Cragig_G33332	Procro_g29066
Cragig_G9490	Procro_g29066
Cragig_G34461	Procro_g19378
Cragig_G33332	Procro_g19378
Cragig_G9490	Procro_g19378
Cragig_G34461	Procro_g28280
Cragig_G33332	Procro_g28280
Cragig_G9490	Procro_g28280
Cragig_G34461	Procro_g34511
Cragig_G33332	Procro_g34511
Cragig_G9490	Procro_g34511
Cragig_G34461	Procro_g12586
Cragig_G33332	Procro_g12586
Cragig_G9490	Procro_g12586
Cragig_G34461	Procro_g19992
Cragig_G33332	Procro_g19992
Cragig_G9490	Procro_g19992
Cragig_G34461	Procro_g27235
Cragig_G33332	Procro_g27235
Cragig_G9490	Procro_g27235
Procro_g9071	Cragig_G34461
Procro_g9071	Cragig_G33332
Procro_g9071	Cragig_G9490
Procro_g9071	Cragig_G33092
Procro_g9071	Cragig_G34002
Procro_g9071	Cragig_G8141
Procro_g9071	Cragig_G34134
Procro_g9071	Cragig_G33914
Procro_g9071	Cragig_G21129
Cragig_G16193	Procro_g21050
Cragig_G16196	Procro_g21050
Cragig_G31918	Procro_g24054
Cragig_G31918	Procro_g24448
Cragig_G31918	Procro_g26997
Procro_g8637	Cragig_G5321
Procro_g8637	Cragig_G5323
Procro_g8637	Cragig_G31918
Procro_g8637	Cragig_G17612
Procro_g8637	Cragig_G17673
Cragig_G5321	Procro_g24054
Cragig_G5321	Procro_g24448
Cragig_G5323	Procro_g24054
Cragig_G5323	Procro_g24448
Cragig_G5321	Procro_g26997
Cragig_G5323	Procro_g26997
Cragig_G17612	Procro_g24054
Cragig_G17612	Procro_g24448
Cragig_G17673	Procro_g24054
Cragig_G17673	Procro_g24448
Cragig_G17612	Procro_g26997
Cragig_G17673	Procro_g26997
Cragig_G4886	Procro_g29042
Cragig_G4514	Procro_g24694
Cragig_G26126	Procro_g41144
Procro_g8688	Cragig_G3434
Cragig_G14382	Procro_g31579
Cragig_G26206	Procro_g24126
Cragig_G21122	Procro_g37719
Procro_g13953	Cragig_G18615
Cragig_G2219	Procro_g41843
Cragig_G2217	Procro_g41843
Cragig_G2220	Procro_g41843
Cragig_G2218	Procro_g41843
Cragig_G2225	Procro_g41843
Cragig_G2223	Procro_g41843
Procro_g7269	Cragig_G19472
Procro_g7269	Cragig_G2398
Procro_g7269	Cragig_G19471
Procro_g8962	Cragig_G19472
Procro_g8962	Cragig_G2398
Procro_g8962	Cragig_G19471
Cragig_G2398	Procro_g39472
Cragig_G19471	Procro_g39472
Cragig_G19472	Procro_g39472
Procro_g8960	Cragig_G19471
Procro_g8960	Cragig_G19472
Procro_g8960	Cragig_G2398
Cragig_G22024	Procro_g32843
Procro_g13726	Cragig_G13551
Procro_g13726	Cragig_G13554
Cragig_G24234	Procro_g22640
Cragig_G22056	Procro_g39778
Cragig_G17094	Procro_g27848
Cragig_G14256	Procro_g19352
Cragig_G14364	Procro_g19352
Cragig_G14367	Procro_g19352
Procro_g9346	Cragig_G1261
Procro_g15646	Cragig_G1658
Procro_g15162	Cragig_G24878
Procro_g15162	Cragig_G24879
Procro_g15162	Cragig_G24638
Procro_g15162	Cragig_G24880
Procro_g15162	Cragig_G19647
Procro_g15162	Cragig_G5609
Procro_g15162	Cragig_G25545
Procro_g15162	Cragig_G29939
Procro_g15162	Cragig_G24873
Cragig_G24880	Procro_g34707
Cragig_G24880	Procro_g26613
Cragig_G24638	Procro_g34707
Cragig_G24638	Procro_g26613
Cragig_G29939	Procro_g34707
Cragig_G29939	Procro_g26613
Cragig_G24640	Procro_g34707
Cragig_G24640	Procro_g26613
Procro_g6279	Cragig_G24878
Procro_g6279	Cragig_G24879
Procro_g6279	Cragig_G24638
Procro_g6279	Cragig_G24880
Procro_g6279	Cragig_G19647
Procro_g6279	Cragig_G5609
Procro_g6279	Cragig_G25545
Procro_g6279	Cragig_G29939
Procro_g6279	Cragig_G24640
Procro_g6279	Cragig_G24873
Procro_g6279	Cragig_G24877
Cragig_G5609	Procro_g34707
Cragig_G5609	Procro_g26613
Cragig_G24873	Procro_g34707
Cragig_G24873	Procro_g26613
Cragig_G24877	Procro_g34707
Cragig_G24877	Procro_g26613
Cragig_G24877	Procro_g35755
Cragig_G24879	Procro_g34707
Cragig_G24879	Procro_g26613
Cragig_G19647	Procro_g34707
Cragig_G19647	Procro_g26613
Cragig_G24878	Procro_g34707
Cragig_G24878	Procro_g26613
Cragig_G25545	Procro_g34707
Cragig_G25545	Procro_g26613
Cragig_G5648	Procro_g35932
Cragig_G5648	Procro_g41634
Cragig_G4633	Procro_g3584
Cragig_G2440	Procro_g21343
Cragig_G6043	Procro_g11345
Cragig_G17805	Procro_g33399
Procro_g14062	Cragig_G4534
Procro_g14062	Cragig_G4547
Procro_g9853	Cragig_G27423
Procro_g9859	Cragig_G10165
Cragig_G16190	Procro_g12039
Cragig_G18927	Procro_g19408
Cragig_G21924	Procro_g34225
Cragig_G22252	Procro_g34862
Procro_g9506	Cragig_G1735
Cragig_G22218	Procro_g26664
Cragig_G10879	Procro_g16256
Cragig_G10879	Procro_g23146
Cragig_G10880	Procro_g16256
Cragig_G10880	Procro_g23146
Cragig_G10882	Procro_g16256
Cragig_G10882	Procro_g23146
Cragig_G6738	Procro_g16256
Cragig_G6738	Procro_g23146
Cragig_G20365	Procro_g16256
Cragig_G20365	Procro_g23146
Cragig_G10881	Procro_g16256
Cragig_G10881	Procro_g23146
Cragig_G20362	Procro_g16256
Cragig_G20362	Procro_g23146
Cragig_G19746	Procro_g38695
Cragig_G28480	Procro_g28030
Cragig_G15106	Procro_g22787
Cragig_G12012	Procro_g41453
Cragig_G12012	Procro_g34098
Procro_g13378	Cragig_G10845
Procro_g13378	Cragig_G10953
Procro_g13378	Cragig_G24884
Procro_g13378	Cragig_G10952
Procro_g13378	Cragig_G10843
Procro_g13378	Cragig_G22238
Procro_g13378	Cragig_G20345
Procro_g13378	Cragig_G20348
Procro_g13378	Cragig_G10844
Cragig_G10845	Procro_g12929
Cragig_G10845	Procro_g24837
Cragig_G10845	Procro_g41869
Cragig_G10844	Procro_g12929
Cragig_G10844	Procro_g24837
Cragig_G10844	Procro_g41869
Cragig_G20345	Procro_g12929
Cragig_G20348	Procro_g12929
Cragig_G20345	Procro_g24837
Cragig_G20348	Procro_g24837
Cragig_G20345	Procro_g41869
Cragig_G20348	Procro_g41869
Cragig_G10953	Procro_g12929
Cragig_G10953	Procro_g24837
Cragig_G10953	Procro_g41869
Cragig_G24884	Procro_g12929
Cragig_G24884	Procro_g24837
Cragig_G24884	Procro_g41869
Procro_g1429	Cragig_G10845
Procro_g1429	Cragig_G10953
Procro_g1429	Cragig_G24884
Procro_g1429	Cragig_G10952
Procro_g1429	Cragig_G10843
Procro_g1429	Cragig_G22238
Procro_g1429	Cragig_G20345
Procro_g1429	Cragig_G20348
Procro_g1429	Cragig_G10844
Cragig_G10952	Procro_g12929
Cragig_G10952	Procro_g24837
Cragig_G10952	Procro_g41869
Cragig_G10843	Procro_g12929
Cragig_G10843	Procro_g24837
Cragig_G10843	Procro_g41869
Cragig_G22238	Procro_g12929
Cragig_G22238	Procro_g24837
Cragig_G22238	Procro_g41869
Cragig_G2948	Procro_g3237
Cragig_G15135	Procro_g3247
Cragig_G925	Procro_g28465
Cragig_G908	Procro_g28465
Cragig_G925	Procro_g5390
Cragig_G908	Procro_g5390
Cragig_G27402	Procro_g28031
Cragig_G25780	Procro_g12821
Procro_g13696	Cragig_G4225
Procro_g7548	Cragig_G55
Procro_g7548	Cragig_G18985
Procro_g7548	Cragig_G18895
Procro_g7548	Cragig_G16879
Cragig_G22506	Procro_g26532
Cragig_G23574	Procro_g26532
Cragig_G27650	Procro_g3036
Cragig_G2562	Procro_g41931
Cragig_G2563	Procro_g41931
Cragig_G2562	Procro_g34728
Cragig_G2563	Procro_g34728
Cragig_G5077	Procro_g4500
Cragig_G5077	Procro_g4501
Cragig_G5077	Procro_g36410
Cragig_G5077	Procro_g4502
Cragig_G11387	Procro_g36410
Procro_g17067	Cragig_G5077
Procro_g17067	Cragig_G11387
Procro_g17067	Cragig_G11315
Procro_g17067	Cragig_G27957
Procro_g17067	Cragig_G6810
Procro_g17067	Cragig_G11312
Cragig_G11315	Procro_g36410
Cragig_G27957	Procro_g4500
Cragig_G27957	Procro_g4501
Cragig_G27957	Procro_g36410
Cragig_G27957	Procro_g4502
Cragig_G6810	Procro_g4500
Cragig_G6810	Procro_g4501
Cragig_G6810	Procro_g36410
Cragig_G6810	Procro_g4502
Procro_g4500	Cragig_G11387
Procro_g4501	Cragig_G11387
Procro_g4500	Cragig_G11315
Procro_g4501	Cragig_G11315
Procro_g4500	Cragig_G11312
Procro_g4501	Cragig_G11312
Procro_g4502	Cragig_G11387
Procro_g4502	Cragig_G11315
Procro_g4502	Cragig_G11312
Cragig_G11312	Procro_g36410
Cragig_G13578	Procro_g36470
Cragig_G13578	Procro_g39788
Cragig_G21295	Procro_g4080
Procro_g5058	Cragig_G21295
Procro_g16054	Cragig_G6053
Procro_g16055	Cragig_G6053
Cragig_G12634	Procro_g38229
Procro_g17303	Cragig_G15127
Procro_g153	Cragig_G25732
Cragig_G21768	Procro_g28378
Cragig_G21845	Procro_g35751
Cragig_G21845	Procro_g35750
Cragig_G21845	Procro_g35749
Cragig_G29965	Procro_g29964
Cragig_G21814	Procro_g29964
Cragig_G24097	Procro_g30706
Cragig_G3214	Procro_g42989
Procro_g15025	Cragig_G1382
Procro_g15025	Cragig_G3214
Procro_g15025	Cragig_G481
Procro_g42989	Cragig_G1382
Procro_g14394	Cragig_G26530
Procro_g14394	Cragig_G23549
Cragig_G481	Procro_g42989
Cragig_G26872	Procro_g4539
Cragig_G28091	Procro_g4539
Cragig_G32020	Procro_g33732
Cragig_G35518	Procro_g33732
Procro_g42812	Cragig_G10285
Cragig_G30814	Procro_g29409
Cragig_G30814	Procro_g31154
Procro_g16496	Cragig_G3744
Cragig_G34888	Procro_g39173
Cragig_G27042	Procro_g12258
Cragig_G13820	Procro_g12258
Cragig_G1927	Procro_g11722
Cragig_G1927	Procro_g11723
Cragig_G1927	Procro_g41378
Cragig_G27552	Procro_g37635
Cragig_G27552	Procro_g31693
Cragig_G27552	Procro_g41378
Cragig_G27552	Procro_g11722
Cragig_G27552	Procro_g11723
Cragig_G27552	Procro_g34811
Cragig_G27552	Procro_g34812
Cragig_G27552	Procro_g34813
Cragig_G27552	Procro_g34814
Cragig_G25157	Procro_g39424
Cragig_G25157	Procro_g11722
Cragig_G25157	Procro_g11723
Cragig_G25157	Procro_g31693
Cragig_G24324	Procro_g24196
Cragig_G24324	Procro_g20486
Cragig_G24324	Procro_g3378
Cragig_G24381	Procro_g24196
Cragig_G24381	Procro_g20486
Cragig_G24381	Procro_g41378
Procro_g8548	Cragig_G28085
Cragig_G13403	Procro_g24196
Procro_g14962	Cragig_G24325
Procro_g14962	Cragig_G24327
Procro_g14962	Cragig_G30260
Cragig_G10866	Procro_g11722
Cragig_G10866	Procro_g11723
Procro_g17384	Cragig_G28085
Procro_g17385	Cragig_G28085
Cragig_G30260	Procro_g24196
Cragig_G30260	Procro_g3378
Cragig_G24325	Procro_g39424
Cragig_G24327	Procro_g39424
Cragig_G24325	Procro_g11722
Cragig_G24325	Procro_g11723
Cragig_G24327	Procro_g11722
Cragig_G24327	Procro_g11723
Cragig_G24325	Procro_g31693
Cragig_G24327	Procro_g31693
Cragig_G24325	Procro_g41378
Cragig_G24327	Procro_g41378
Procro_g100	Cragig_G961
Procro_g15828	Cragig_G961
Procro_g21377	Cragig_G15189
Procro_g5829	Cragig_G15189
Procro_g17894	Cragig_G15189
Procro_g9828	Cragig_G15189
Procro_g30225	Cragig_G15189
Procro_g15829	Cragig_G15189
Procro_g17906	Cragig_G15189
Procro_g3021	Cragig_G15189
Procro_g32573	Cragig_G15189
Procro_g17281	Cragig_G15189
Procro_g7379	Cragig_G15189
Procro_g26587	Cragig_G15189
Procro_g21377	Cragig_G15188
Procro_g5829	Cragig_G15188
Procro_g17894	Cragig_G15188
Procro_g9828	Cragig_G15188
Procro_g30225	Cragig_G15188
Procro_g15829	Cragig_G15188
Procro_g17906	Cragig_G15188
Procro_g3021	Cragig_G15188
Procro_g32573	Cragig_G15188
Procro_g17281	Cragig_G15188
Procro_g7379	Cragig_G15188
Procro_g26587	Cragig_G15188
Procro_g21377	Cragig_G15191
Procro_g5829	Cragig_G15191
Procro_g17894	Cragig_G15191
Procro_g9828	Cragig_G15191
Procro_g30225	Cragig_G15191
Procro_g15829	Cragig_G15191
Procro_g17906	Cragig_G15191
Procro_g3021	Cragig_G15191
Procro_g32573	Cragig_G15191
Procro_g17281	Cragig_G15191
Procro_g7379	Cragig_G15191
Procro_g26587	Cragig_G15191
Procro_g1585	Cragig_G15189
Procro_g1585	Cragig_G15188
Procro_g1585	Cragig_G15191
Procro_g14601	Cragig_G13686
Cragig_G6472	Procro_g24205
Cragig_G6464	Procro_g24205
Cragig_G16561	Procro_g35431
Procro_g30353	Cragig_G16222
Procro_g14118	Cragig_G16222
Procro_g40294	Cragig_G16222
Procro_g4564	Cragig_G16222
Cragig_G16027	Procro_g29147
Procro_g15147	Cragig_G15647
Procro_g15142	Cragig_G15647
Procro_g15145	Cragig_G15647
Cragig_G14617	Procro_g19694
Cragig_G23686	Procro_g26147
Cragig_G23687	Procro_g26147
Cragig_G23686	Procro_g2366
Cragig_G23687	Procro_g2366
Cragig_G24402	Procro_g31597
Cragig_G24404	Procro_g31597
Cragig_G948	Procro_g19605
Cragig_G948	Procro_g20060
Cragig_G34737	Procro_g42682
Cragig_G34739	Procro_g42682
Procro_g10536	Cragig_G34737
Procro_g10536	Cragig_G34739
Procro_g10536	Cragig_G34740
Cragig_G34740	Procro_g42682
Cragig_G4438	Procro_g5405
Procro_g18165	Cragig_G19481
Cragig_G21901	Procro_g40523
Cragig_G13229	Procro_g22060
Procro_g16985	Cragig_G29524
Procro_g16985	Cragig_G29519
Procro_g16985	Cragig_G32451
Procro_g16985	Cragig_G32378
Cragig_G29524	Procro_g32629
Cragig_G29519	Procro_g32629
Cragig_G29524	Procro_g22438
Cragig_G29519	Procro_g22438
Cragig_G32451	Procro_g32629
Cragig_G32451	Procro_g22438
Cragig_G32378	Procro_g32629
Cragig_G32378	Procro_g22438
Procro_g18896	Cragig_G14444
Cragig_G21545	Procro_g38623
Cragig_G31868	Procro_g43287
Cragig_G13244	Procro_g34101
Cragig_G13244	Procro_g34106
Cragig_G13244	Procro_g34104
Cragig_G6966	Procro_g39076
Procro_g16662	Cragig_G26290
Procro_g7061	Cragig_G13421
Procro_g6709	Cragig_G13421
Cragig_G13421	Procro_g42546
Procro_g17448	Cragig_G12541
Cragig_G23156	Procro_g36625
Cragig_G78	Procro_g21369
Cragig_G78	Procro_g21370
Cragig_G77	Procro_g21369
Cragig_G77	Procro_g21370
Cragig_G24100	Procro_g1153
Cragig_G4610	Procro_g23289
Procro_g13469	Cragig_G2917
Cragig_G264	Procro_g1954
Cragig_G264	Procro_g11302
Cragig_G264	Procro_g34843
Cragig_G263	Procro_g1954
Cragig_G263	Procro_g11302
Cragig_G263	Procro_g34843
Cragig_G9224	Procro_g41582
Cragig_G25904	Procro_g34280
Cragig_G26243	Procro_g21823
Cragig_G26243	Procro_g21821
Cragig_G26241	Procro_g21821
Procro_g1867	Cragig_G738
Procro_g1867	Cragig_G737
Cragig_G26146	Procro_g22685
Cragig_G26146	Procro_g19117
Cragig_G21604	Procro_g41250
Cragig_G24926	Procro_g23374
Cragig_G24926	Procro_g42892
Cragig_G24926	Procro_g40798
Cragig_G24926	Procro_g30511
Cragig_G24926	Procro_g24526
Cragig_G24926	Procro_g2551
Cragig_G24926	Procro_g24664
Cragig_G24926	Procro_g38251
Cragig_G24926	Procro_g11729
Cragig_G24926	Procro_g33231
Cragig_G24926	Procro_g32685
Cragig_G24983	Procro_g38251
Cragig_G24983	Procro_g23374
Cragig_G24983	Procro_g42892
Cragig_G24983	Procro_g40798
Cragig_G24983	Procro_g24526
Cragig_G24983	Procro_g30511
Cragig_G24983	Procro_g2551
Cragig_G24983	Procro_g24664
Cragig_G24983	Procro_g11729
Procro_g1647	Cragig_G26445
Procro_g17703	Cragig_G24934
Procro_g17703	Cragig_G26447
Procro_g17703	Cragig_G24924
Procro_g17703	Cragig_G26448
Procro_g17703	Cragig_G24930
Procro_g17703	Cragig_G24929
Procro_g17703	Cragig_G26445
Procro_g17703	Cragig_G24932
Procro_g17703	Cragig_G24931
Procro_g17703	Cragig_G24925
Procro_g17703	Cragig_G24984
Procro_g17703	Cragig_G27366
Procro_g17703	Cragig_G24926
Procro_g17703	Cragig_G24983
Procro_g17703	Cragig_G24927
Cragig_G24984	Procro_g23374
Cragig_G24984	Procro_g42892
Cragig_G24984	Procro_g40798
Cragig_G24984	Procro_g24526
Cragig_G24984	Procro_g2551
Cragig_G24984	Procro_g24664
Cragig_G24984	Procro_g11729
Cragig_G24984	Procro_g38251
Cragig_G24932	Procro_g23374
Cragig_G24932	Procro_g42892
Cragig_G24932	Procro_g24526
Cragig_G24932	Procro_g40798
Cragig_G24932	Procro_g38251
Cragig_G24932	Procro_g2551
Cragig_G24932	Procro_g24664
Cragig_G24932	Procro_g30511
Cragig_G24932	Procro_g11729
Cragig_G24932	Procro_g29878
Cragig_G24932	Procro_g39044
Cragig_G24932	Procro_g33231
Cragig_G24932	Procro_g32685
Procro_g14449	Cragig_G26445
Procro_g14449	Cragig_G24934
Procro_g14449	Cragig_G24932
Procro_g14449	Cragig_G26447
Procro_g14449	Cragig_G24931
Procro_g14449	Cragig_G24930
Procro_g14449	Cragig_G24926
Procro_g14449	Cragig_G24929
Procro_g14449	Cragig_G24983
Procro_g14449	Cragig_G24925
Procro_g14449	Cragig_G24984
Procro_g14449	Cragig_G24924
Procro_g14449	Cragig_G27366
Cragig_G24924	Procro_g11729
Cragig_G24924	Procro_g23374
Cragig_G24924	Procro_g38251
Cragig_G24924	Procro_g2551
Cragig_G24924	Procro_g24664
Cragig_G24924	Procro_g40798
Cragig_G24924	Procro_g42892
Cragig_G24924	Procro_g24526
Cragig_G26447	Procro_g11729
Cragig_G26447	Procro_g23374
Cragig_G26447	Procro_g38251
Cragig_G26447	Procro_g42892
Cragig_G26447	Procro_g40798
Cragig_G26447	Procro_g2551
Cragig_G26447	Procro_g24664
Cragig_G26447	Procro_g33231
Cragig_G26447	Procro_g32685
Procro_g5804	Cragig_G24924
Procro_g5804	Cragig_G24983
Procro_g5804	Cragig_G24932
Cragig_G24934	Procro_g11729
Cragig_G24934	Procro_g23374
Cragig_G24934	Procro_g38251
Cragig_G24934	Procro_g42892
Cragig_G24934	Procro_g24526
Cragig_G24934	Procro_g40798
Cragig_G24934	Procro_g2551
Cragig_G24934	Procro_g24664
Cragig_G27366	Procro_g30511
Cragig_G27366	Procro_g23374
Cragig_G27366	Procro_g42892
Cragig_G27366	Procro_g40798
Cragig_G27366	Procro_g24526
Cragig_G27366	Procro_g38251
Cragig_G27366	Procro_g2551
Cragig_G27366	Procro_g24664
Cragig_G27366	Procro_g11729
Cragig_G27366	Procro_g21819
Procro_g15021	Cragig_G24926
Procro_g15021	Cragig_G24934
Procro_g15021	Cragig_G24932
Procro_g15021	Cragig_G24931
Procro_g15021	Cragig_G24929
Procro_g15021	Cragig_G24924
Procro_g15021	Cragig_G24930
Procro_g15021	Cragig_G27366
Procro_g15021	Cragig_G26445
Procro_g15021	Cragig_G24983
Procro_g15021	Cragig_G26447
Cragig_G24931	Procro_g23374
Cragig_G24931	Procro_g42892
Cragig_G24931	Procro_g24526
Cragig_G24931	Procro_g40798
Cragig_G24931	Procro_g30511
Cragig_G24931	Procro_g2551
Cragig_G24931	Procro_g24664
Cragig_G24931	Procro_g11729
Cragig_G24931	Procro_g38251
Cragig_G24931	Procro_g39044
Cragig_G24931	Procro_g29878
Cragig_G24931	Procro_g25026
Cragig_G24930	Procro_g11729
Cragig_G24930	Procro_g23374
Cragig_G24930	Procro_g38251
Cragig_G24930	Procro_g42892
Cragig_G24930	Procro_g24526
Cragig_G24930	Procro_g40798
Cragig_G24930	Procro_g2551
Cragig_G24930	Procro_g24664
Cragig_G24930	Procro_g39044
Cragig_G24930	Procro_g33231
Cragig_G24930	Procro_g32685
Cragig_G24925	Procro_g2551
Cragig_G24925	Procro_g24664
Cragig_G24925	Procro_g11729
Cragig_G24925	Procro_g40798
Cragig_G24925	Procro_g23374
Cragig_G24925	Procro_g42892
Cragig_G24925	Procro_g38251
Cragig_G24929	Procro_g11729
Cragig_G24929	Procro_g23374
Cragig_G24929	Procro_g38251
Cragig_G24929	Procro_g42892
Cragig_G24929	Procro_g40798
Cragig_G24929	Procro_g2551
Cragig_G24929	Procro_g24664
Cragig_G24929	Procro_g24526
Cragig_G24929	Procro_g33231
Cragig_G24929	Procro_g32685
Cragig_G24942	Procro_g23374
Cragig_G24942	Procro_g42892
Cragig_G26445	Procro_g23374
Cragig_G26445	Procro_g21819
Cragig_G26445	Procro_g42892
Cragig_G26445	Procro_g38251
Cragig_G26445	Procro_g40798
Cragig_G26445	Procro_g2551
Cragig_G26445	Procro_g24664
Cragig_G26445	Procro_g11729
Cragig_G26445	Procro_g33231
Cragig_G26445	Procro_g32685
Cragig_G26445	Procro_g39044
Cragig_G26445	Procro_g29878
Cragig_G26445	Procro_g13011
Cragig_G27271	Procro_g11729
Cragig_G24927	Procro_g23374
Cragig_G24927	Procro_g42892
Cragig_G24927	Procro_g40798
Cragig_G24927	Procro_g2551
Cragig_G24927	Procro_g24664
Cragig_G24927	Procro_g11729
Cragig_G24927	Procro_g38251
Cragig_G24927	Procro_g24526
Cragig_G24927	Procro_g39044
Cragig_G24927	Procro_g39519
Procro_g6335	Cragig_G30457
Procro_g17564	Cragig_G10450
Cragig_G22419	Procro_g20135
Cragig_G22419	Procro_g35466
Cragig_G22419	Procro_g33838
Cragig_G22419	Procro_g23710
Cragig_G27077	Procro_g33122
Procro_g8163	Cragig_G29252
Cragig_G30877	Procro_g40793
Cragig_G30881	Procro_g40793
Cragig_G11871	Procro_g24412
Procro_g6089	Cragig_G11871
Cragig_G29156	Procro_g39724
Cragig_G10727	Procro_g25609
Cragig_G20712	Procro_g13294
Procro_g1698	Cragig_G640
Cragig_G640	Procro_g37600
Cragig_G13449	Procro_g1929
Cragig_G138	Procro_g24095
Cragig_G11497	Procro_g29193
Cragig_G35296	Procro_g40315
Procro_g16343	Cragig_G2907
Cragig_G35399	Procro_g5568
Cragig_G35399	Procro_g5562
Procro_g14124	Cragig_G14840
Cragig_G31596	Procro_g37507
Procro_g16833	Cragig_G11957
Cragig_G7283	Procro_g26942
Cragig_G28763	Procro_g43277
Procro_g8678	Cragig_G20981
Procro_g8678	Cragig_G20982
Cragig_G2538	Procro_g19853
Procro_g43126	Cragig_G14062
Procro_g43126	Cragig_G14116
Procro_g17831	Cragig_G15655
Procro_g17831	Cragig_G15657
Cragig_G27068	Procro_g29206
Cragig_G27054	Procro_g29206
Procro_g5380	Cragig_G27068
Procro_g5380	Cragig_G27054
Procro_g9794	Cragig_G20687
Procro_g9794	Cragig_G20668
Cragig_G17335	Procro_g37494
Cragig_G15069	Procro_g42148
Cragig_G15069	Procro_g3837
Cragig_G19662	Procro_g12653
Cragig_G4437	Procro_g28821
Cragig_G7748	Procro_g10092
Cragig_G7748	Procro_g31462
Cragig_G1383	Procro_g26171
Procro_g4327	Cragig_G1383
Cragig_G1666	Procro_g41140
Cragig_G19375	Procro_g21735
Cragig_G19112	Procro_g31879
Cragig_G19104	Procro_g31879
Cragig_G23002	Procro_g25825
Cragig_G23002	Procro_g12271
Cragig_G18614	Procro_g25176
Cragig_G16042	Procro_g28021
Cragig_G17159	Procro_g28021
Cragig_G3679	Procro_g27842
Cragig_G3616	Procro_g27842
Cragig_G3618	Procro_g27842
Cragig_G3676	Procro_g27842
Procro_g15005	Cragig_G16507
Procro_g15005	Cragig_G16501
Cragig_G1604	Procro_g29854
Cragig_G10863	Procro_g40335
Cragig_G12827	Procro_g30694
Procro_g485	Cragig_G13844
